EntityId,Name,Type,AlsoKnownAs,WDId,WDUrl,WDDescription,WDSource
5iRUW6MBT,ENS',ORG,,,,,
FyHdaqYdo,Tactical Software Solutions,ORG,{'TSS'},,,,
Wl36oa7fQ,TSS Managed Services,ORG,,,,,
bgm3Fy4gY,Zuma's medical doctor,PERSON,,,,,
LkHtnQ6KY,Zuma,ORG,,,,,
aTG10h8ZC,two scheduled occasions,EVENT,,,,,
l8qp4Rc8X,JG Zuma,PERSON,,,,,
LTybocRB9,his criminal trial,EVENT,,,,,
Qt9OXrCLH,Aerohaven Trading,ORG,,,,,
PmONVS7Lg,Zondo commission into state capture,EVENT,,,,,
FtOfFaULC,Alex Mashilo,PERSON,,,,,
16fIyPXdD,Umkhonto we S,ORG,,,,,
2mrK1uVKq,OR Tambo,PERSON,,,,,
B5Be4bwYi,commission of inquiry into Nxasana's fitness to hold office,ORG,,,,,
Psrpgq6yQ,McKinsey & Company,ORG,,,,,
KHJ3PQ1pv,Crispin Phiri,PERSON,,,,,
mctSmrHx4,Sipho Ngwema,PERSON,,,,,
GJN0JKPbS,Security Minister,POSITION,,,,,
rzrBzghiA,domestic intelligence,ORG,,,,,
KZvNJKF92,33 newsletters,ORG,,,,,
tJyp7tyS4,Inspector-General,POSITION,,,,,
smCo5DZQC,Inspector-General of Intelligence,ORG,,,,,
X96IgWnL4,Kohler Barnard,PERSON,,,,,
tO32Ta4Lc,DA's,POSITION,,,,,
xozmKt2Tm,Delft,GPE,,,,,
WBHIVKLZw,Shadrack Sibiya,GPE,,,,,
HuSnv9z95,SARS inquiry,ORG,,,,,
Va963WWiu,SARS inquiry,EVENT,,,,,
H1Tmb4cR6,racism,OCCUPATION,,,,,
gxFZoRqsk,Gordhan's advocate,POSITION,,,,,
AVV2fDHB2,director-general of the Government Communication and Information Systems,POSITION,,,,,
yUFRJHlJq,New Age newspaper,ORG,,,,,
jAY1G78p5,ANN7,PUBLICATION,,,,,
qsxZ5raD5,high office,ORG,,,,,
NEtEMwXWo,president's office,POSITION,,,,,
LX33CTSXL,DGs,POSITION,,,,,
s5ZGtuyNW,Mabine Seabe,PERSON,,,,,
GctprSZ5K,executive director of communications,POSITION,,,,,
bjio4sFCF,Department of Agriculture and Rural Development,ORG,,,,,
XzxbHk8tq,Free State government,GPE,,,,,
nVzjtz82g,Estina,PERSON,,,,,
QnHiE8d3k,Estina Dairy Project,ORG,,,,,
bvTVtxHNK,Anna Sussana Fourie,PERSON,,,,,
oD7zqY50c,Free State Department of the Provincial Treasury,ORG,,,,,
55qTsis5P,Seipati Dlamini,PERSON,,,,,
9p1u8P2kP,Bosasa Day 2,EVENT,,,,,
H29UaCPIn,ANC Women's League,ORG,{'ANCWL'},,,,
MLW2U4K7u,Mandla Manyatsi,PERSON,,,,,
y8p3R8pii,South African Post Office,ORG,{'SAPO'},Q7565777,https://www.wikidata.org/entity/Q7565777,national postal service of South Africa,OpenTapioca
Bf6MjjrMe,Siviwe Mapisa,PERSON,,,,,
RvnQelSFW,SAA chairperson,POSITION,,,,,
dAEqym1cy,foreign intelligence,ORG,,,,,
t2HsgvdML,minister in intelligence,POSITION,,,,,
FlRDqSRHf,Sheryl Cwele,PERSON,,,,,
Q0BPKjKI0,tourism minister,POSITION,,,,,
LhL2AjgQB,Dhaya Pillay,PERSON,,Q20981864,https://www.wikidata.org/entity/Q20981864,South African judge,OpenTapioca
wmwsQYljM,Jacob G Zuma,PERSON,,,,,
BUo7Vciur,PresJGZuma,POSITION,,,,,
dnc7r6luv,water and sanitation minister,POSITION,,,,,
pAzFZODjg,Innocent Khuba,PERSON,,,,,
C52BC3zjo,executive director,POSITION,,,,,
Xu4vpHvEn,department of correctional services,POSITION,,,,,
x91iJFwIq,Mcebisi Mdutywa,PERSON,,,,,
DEzzgctpv,corruption case,EVENT,,,,,
3LEOaiaeM,Minister of Public Works,POSITION,,,,,
96UhgtEvE,Civitas Building,FAC,,,,,
H3OBLoVSS,[Pravin] Gordhan,PERSON,,,,,
IMymYo9Ql,Health Minister,POSITION,,,,,
UKR4ajCFL,Civitas,ORG,,,,,
BtQPpMddb,department of health,ORG,,,,,
MwJYfqIqv,Financial Times Global Energy Awards,EVENT,,,,,
GIyS0cNnp,New York City,LOC,"{'NYC', 'Big Apple', 'New York', 'the five boroughs', 'New York, New York', 'NY City', 'New York City (NYC)', 'city of New York', 'Capital of the World', 'New York City, NY', 'City of New York', 'The City So Nice They Named It Twice', 'New York (city)', 'New York, NY', 'Caput Mundi', 'New York City, New York'}",Q60,https://www.wikidata.org/entity/Q60,most populous city in the United States of America,PyWikibot
cMp0RLT6c,Financial Times,ORG,"{'FT', 'FT.com', 'The Financial Times, FT', 'The Financial Times'}",Q183399,https://www.wikidata.org/entity/Q183399,London-based international daily newspaper,OpenTapioca
LrLKlGvq9,Jackson Mafika,PERSON,,,,,
W2NYIGEqz,Westonaria,GPE,,,,,
OVJeGiO7h,F1 Grand Prix,EVENT,,,,,
pB8Ex0jjc,looting of R3 billion from its coffers,EVENT,,,,,
nBlXsdxhu,"Rajesh ""Tony"" Gupta",PERSON,,,,,
sCDwdTgzI,Salim Aziz Essa,PERSON,,,,,
V3XET6HWq,ANC national chairperson,POSITION,,,,,
1DCIe4qks,2017,DATE,,,,,
cfX7dCYcQ,Secret Service,ORG,,,,,
p8VPgKQ4F,FM 26,PERSON,,,,,
YQZ3dia7D,FM 28,PERSON,,,,,
XdzIBNvz5,war room,ORG,,,,,
kWWNKniio,Vuyo Mthembu,PERSON,,,,,
gSIbGT3a8,forensic unit,ORG,,,,,
eZJYUBUDC,Zuma's state capture inquiry testimony,EVENT,,,,,
TYELv5Bz9,unity ticket,ORG,,,,,
D48vlV9bt,Kebby Maphatsoe,PERSON,"{'Emmanuel Ramaotoana Kebby Maphatsoe', 'Emmanuel Kebby Maphatsoe'}",Q28086077,https://www.wikidata.org/entity/Q28086077,South African politician,OpenTapioca
8r1TLWRl7,David van Rooyen,PERSON,"{'David Douglas van Rooyen', 'Des van Rooyen'}",Q21694330,https://www.wikidata.org/entity/Q21694330,South African politician,OpenTapioca
Nd8awOmqa,Carl Niehaus,PERSON,,Q2321705,https://www.wikidata.org/entity/Q2321705,South African politician,OpenTapioca
IBajMf4mX,South African Defence Force,ORG,"{'military of South Africa (1957-1994)', 'SADF'}",Q1779935,https://www.wikidata.org/entity/Q1779935,military of South Africa from 1967 to 1994,OpenTapioca
L3gfv6TWy,apartheid-era,GPE,,,,,
djr84pcoe,taxpayers' money,ORG,,,,,
pV7tGoxRH,Jabulani Sikhakhane,PERSON,,,,,
HCsrdtmt9,Treasury spokesperson,POSITION,,,,,
D9karkID4,Bongani Radebe,PERSON,,,,,
jOI91uRTE,Paras,ORG,,,,,
N5kIk5XNP,Elsabe Rockman,PERSON,,,,,
9MLynTFsZ,Sahara,ORG,"{'Sahara Desert', 'The Sahara', 'aṣ-Ṣaḥrāʾ al-Kubrā'}",Q6583,https://www.wikidata.org/entity/Q6583,desert on the African continent,PyWikibot
0WE4PU3FY,Tony Gupta,PERSON,,,,,
JkM4cbBaX,state capture walkout,EVENT,,,,,
9FkUtOMuI,Zuma walkout investigation,EVENT,,,,,
jrbXGCl1D,Zuma walkout,EVENT,,,,,
S2F3i4Fwp,Gregory Nthatisi,PERSON,,,,,
4V98MWxNu,deputy secretary-general,POSITION,,,,,
3FMbrjQff,Mzonke Nyak,PERSON,,,,,
WrIvURcRD,head of security,POSITION,,,,,
AsF90llUb,state capture report,EVENT,,,,,
QR44UQ5MB,Nokunqoba Dlam,PERSON,,,,,
UuREcuDgn,Nhlanhle Nene,PERSON,,,,,
DfoR44ZTG,PowerFM,PUBLICATION,,,,,
T4CshbA1j,Aldrin Sampear,PERSON,,,,,
nK8FvnTZe,PowerFM,ORG,,,,,
cm4S5kMCz,SABC News,ORG,,,,,
4L83jm8LV,2009,DATE,,,,,
rhBXBIfgp,Bosasa matter,EVENT,,,,,
zKIvJvyk6,public sector,INDUSTRY,,,,,
OkZNDN3P6,police whistleblower,OCCUPATION,,,,,
a4k5nn5eX,Solly,PERSON,,,,,
2NMz6PFSj,Mulangi ] Mphego,PERSON,,,,,
7SFlYUuxb,Kobus Roloefse,PERSON,,,,,
oDE7N7cc1,Thulani Dlomo,PERSON,,,,,
B0EH9ikMX,president of the party,POSITION,,,,,
uwZHiu2ZA,Kroonstad,GPE,,,,,
iHXmBin5B,Operation Hlasela,EVENT,,,,,
nhOT0ASHO,province's,LOC,,,,,
yzLv6SEtQ,ANC leader,POSITION,,,,,
SWOH1QTLA,previous hearing,EVENT,,,,,
PIqWbcz3E,acquitted of culpable homicide,EVENT,,,,,
dEc4NASWy,KwaZulu-Natal High Court,PERSON,,,,,
IogvM41a1,fraud and corruption charges,EVENT,,,,,
vylCHuaBG,Deputy Minister of Water and Sanitation,POSITION,,,,,
SZiIItnOt,Indian National Congress,ORG,"{'Indian Congress Party', 'Congress', 'INC'}",Q10225,https://www.wikidata.org/entity/Q10225,Indian political party,OpenTapioca
S7PQrL1g8,Willie Madisha,PERSON,,,,,
Py93ddDYW,Nosiviwe Mapisa-Nqakula,PERSON,"{'Nosiviwe Noluthando Nqakula', 'Nosiviwe Noluthando MapisaNqakula', 'Ms. Nosiviwe Noluthando MapisaNqakula', 'Nosiviwe Noluthando Mapisa-Nqakula'}",Q510746,https://www.wikidata.org/wiki/Q510746,South African politician,OpenTapioca
PMdXMX3Ci,Myron Dewrance,PERSON,,,,,
Ls8542Pa8,Supreme Court of Appeal President,POSITION,,,,,
K3RS5qtmv,2019 elections,EVENT,,,,,
hFQFuuMJS,Wesbank,ORG,,,,,
gx9XVaIGP,looting of the secret service account,EVENT,,,,,
N8pWq7n00,Paul Kennedy,PERSON,,,,,
s5zcXNPZl,Tshifhiwa Maumela,PERSON,,,,,
HZ3ZfxaI0,Ofentse Motlhasedi,PERSON,,,,,
5GjFkj8rI,Lynn Brown,PERSON,,,,,
jZEbiHgOk,President Zuma,PERSON,,,,,
YBJVAkgUc,George,GPE,,,,,
WpL8Pxzne,George,PERSON,,,,,
1vzFlc0I0,Albert Fritz,PERSON,,,,,
iL2nsxBxn,ENS,ORG,,,,,
dSZEtmML7,African National Congress Youth League,ORG,"{'ANCYL', 'ANC Youth League'}",Q295642,https://www.wikidata.org/entity/Q295642,political youth organization,OpenTapioca
Sojb6Jfac,Reginald Nkabinde,PERSON,,,,,
OkagFjytf,EOH Mthombo,ORG,,,,,
SQNtTIyXo,Mbalula's Dubai trip,EVENT,,,,,
4zvBK7wgk,Zuma's Cabinet,GPE,,,,,
fL9gzYXwU,Candith Mashego-Dlamini,PERSON,,,,,
s3c5Dlt9g,Deputy Minister of International Relations and Cooperation,POSITION,,,,,
VBy1ASIwz,Ambassador,POSITION,,,,,
SUBHhF1uI,Carin Visser,PERSON,,Q48079992,https://www.wikidata.org/entity/Q48079992,South African politician,OpenTapioca
moyYvDXGO,Naledi Pandor,PERSON,"{'Naledi Grace Mandisa Pandor', 'Grace Naledi Mandisa Pandor'}",Q11043304,https://www.wikidata.org/entity/Q11043304,South African politician,OpenTapioca
LoA4GtkJ5,his corruption trial,EVENT,,,,,
tg808h1tv,arms deal corruption trial,EVENT,,,,,
EC2mMQqcg,Billy Downer,PERSON,{'William John Downer'},Q4912485,https://www.wikidata.org/entity/Q4912485,South African lawyer,OpenTapioca
1xXwSIUmF,lead prosecutor,POSITION,,,,,
tfHy23fVo,Supreme Court of Appeal,ORG,{'SCA'},Q7644874,https://www.wikidata.org/wiki/Q7644874,Wikimedia disambiguation page,PyWikibot
p6RHPl7K5,Gwen Ram,PERSON,,,,,
KKAwM0wxt,Office of the Secretary-General,POSITION,,,,,
immRJPlsE,Gwen Ramokgopa,PERSON,,,,,
9qWksOYq9,Luyolo Mphithi,PERSON,,Q64399477,https://www.wikidata.org/entity/Q64399477,member of the National Assembly of South Africa,OpenTapioca
v5S4WQdVk,DA Youth,ORG,,,,,
8ZtNuQX47,Mbali Ntuli,PERSON,,Q6799591,https://www.wikidata.org/entity/Q6799591,South African politician,OpenTapioca
mDgYsCzHZ,assaulting and kidnapping Ramogibe,EVENT,,,,,
45lTgJRPS,Mthembeni Mthunzi,PERSON,,,,,
TDKSHmPup,Benoni,GPE,,,,,
QXYlvIjdl,Colonel Madhoe,PERSON,,,,,
WHtnJ43Fh,Umhlanga,GPE,,,,,
ay4gJ5BGQ,Gerrie Nel,PERSON,,Q16269364,https://www.wikidata.org/entity/Q16269364,South African lawyer,OpenTapioca
51ASeFfi1,Ellen Tshabalalala,PERSON,,,,,
NyTuwq5Ry,chairperson of the board,POSITION,,,,,
Kxjl3SwZ8,apartheid,PERSON,,,,,
V1hanGOqy,foreign,ORG,,,,,
RmUhwSAEf,Free State Department of Agriculture and Rural Development,ORG,,,,,
osnWJy1qf,Dlamini's doctor,PERSON,,,,,
Tt3ozrOEc,quarantine,OCCUPATION,,,,,
HTsCsstoY,Dlamini's,PERSON,,,,,
JAOwPpfwW,quarantine,EVENT,,,,,
cMMyz5KnM,vigil ceremony,EVENT,,,,,
qZxa9diVe,Kroonstad,PERSON,,,,,
ll0mODri5,lockdown period,EVENT,,,,,
FrMiYlTmK,Gupta brother,PERSON,,,,,
hxPYLknGk,Transnet CEO,POSITION,,,,,
dikP66rhd,S&T,ORG,,,,,
ed1FxWB7C,elections,EVENT,,,,,
4sS3IMlHC,AKA,PERSON,,,,,
3ICmxHgZx,A,PERSON,,,,,
ol7TTLTZk,F. W. de Klerk,PERSON,"{'Frederick De Klerk', 'FW de Klerk', 'Frederik Willem de Klerk', 'Frederick W. De Klerk', 'F W de Klerk'}",Q151813,https://www.wikidata.org/entity/Q151813,7th state president of South Africa from 1989 to 1994,OpenTapioca
dveVQUm6i,KwaZulu-Natal-Natal,GPE,,,,,
QpiO8nYgI,2020 Summer Olympics,EVENT,"{'2021 Olympic Games', '2020 Olympics', '2021 Summer Olympics', '2021 Olympics', '2020 Tokyo Olympics', 'Games of the XXXII Olympiad', 'Tokyo Olympics', 'Tokyo 2020', 'The Tokyo Olympics', '2020 Olympic Games'}",Q181278,https://www.wikidata.org/entity/Q181278,"Games of the XXXII Olympiad, in Tokyo, Japan, held in 2021",PyWikibot
XdcEAxRFa,Tatjana Schoenmaker,PERSON,,Q51629163,https://www.wikidata.org/entity/Q51629163,South African swimmer,OpenTapioca
t2N0DqU7j,Nkosazana Dlamini-Zuma,PERSON,{'Nkosazana Clarice Dlamini-Zuma'},Q150276,https://www.wikidata.org/wiki/Q150276,South African politician,OpenTapioca
LZKbntkhA,Weizter,ORG,,,,,
OQngXEVrZ,Italian,GPE,,,,,
1yOjkmpvq,Kusile Power Station,FAC,,Q15240889,https://www.wikidata.org/entity/Q15240889,power plant in South Africa,OpenTapioca
JWaFNfImA,Uncac,ORG,,,,,
9ienY3GQS,'Make every effort',PERSON,,,,,
0QID1vqPM,Thandeka Gqubule-Mbeki,PERSON,,,,,
KgZppF3AP,Oppenheimers,ORG,,,,,
kCb15zOfr,Johann Rupert,PERSON,{'Johann Peter Rupert'},Q6216224,https://www.wikidata.org/entity/Q6216224,South African businessman,OpenTapioca
JZUtuiHpO,Pravin [Gordhan],PERSON,,,,,
02Hpeo6CJ,North West,LOC,,,,,
ftraNzR2O,General Council of the Bar of South Africa,ORG,,,,,
kLVOdAWft,internal fighting,EVENT,,,,,
9IJbi3EGa,Zondo commission of corruption and looting,EVENT,,,,,
QYrBXJN6X,Gab Msimang,PERSON,,,,,
jlbmsu8oD,director-general of intelligence,POSITION,,,,,
qgHTeVb9v,Sam Muofhe,PERSON,,,,,
KKIH6fHe5,director of domestic intelligence,POSITION,,,,,
vr9vc9Prg,Miss K,PERSON,,,,,
YiIbiHCbL,SSA boss,POSITION,,,,,
wd3WjlVeQ,State Security Minister,ORG,,,,,
RtP9YF47G,Slindelo Masikane,PERSON,,,,,
XEew8tRWv,eNCA's,ORG,,,,,
Oa2fxqwqt,Itumeleng Mos,PERSON,,,,,
fHG7Fy8Fr,High Court Judge,POSITION,,,,,
dbjc7Z9fk,arms deal-linked corruption case against him,EVENT,,,,,
QcGjiQNzd,State Capture Inquiry,PERSON,,,,,
qkjBQe4gq,contempt of court application,EVENT,,,,,
oxLlCCHyn,defamatory,OCCUPATION,,,,,
4yr8kcSHE,Office of Overseas,ORG,,,,,
9sjeOMmA3,US Department of Justice,ORG,,,,,
9Koof5UQx,Financial Services Conduct Authority,ORG,,,,,
v87oq8uOA,US Embassy,ORG,,,,,
3TAu6TJLi,US State Department,ORG,,,,,
k7BdNDvoP,treasurer general,POSITION,,,,,
gGLiz8QUv,Cloete Murray,PERSON,,,,,
MADuTdU0r,liquidator,OCCUPATION,,,,,
ZL2WrGkhT,Braamfontein,GPE,,Q896447,https://www.wikidata.org/entity/Q896447,"central suburb of Johannesburg, in South Africa",OpenTapioca
PhtmCNV73,Mergan Chetty,PERSON,,,,,
AwxS6aqCg,Justice Mogoeng,PERSON,,,,,
zqIXtdKZ1,three years,DATE,,,,,
21peZ5cnk,Thuli,PERSON,,,,,
9ppesUO73,Tankisi Masiteng,PERSON,,,,,
TgliL6Gk3,Free State HOD,POSITION,,,,,
zAR50JRHY,son,PERSON,,,,,
Abq5IgO6H,The New Age Media,ORG,,,,,
IPTW4m95Y,Jan Gilliland,PERSON,,,,,
AZZvrFmHr,Infinity Media,ORG,,,,,
fcuSQneYw,DSTV,ORG,,,,,
xqabhAGfl,Afro World View,ORG,,,,,
C9LZO1pSR,corruption case against him,EVENT,,,,,
2wLP3IF3N,Zuma's gripe not legitimate,EVENT,,,,,
xrzIwtbID,Nkobi,ORG,,,,,
Q9xD5hajm,Deputy Defence Minister,POSITION,,,,,
dnh0zSRQj,SOEs,ORG,,,,,
ESoeE2tYB,government departments,ORG,,,,,
1ymwCWVjw,Mohuma Mobung initiative,PERSON,,,,,
OqVbv60Jx,supply chain management,OCCUPATION,,,,,
0fCdceT7N,Vrede,ORG,,,,,
v5S20XkNd,head of department,POSITION,,,,,
HSy6Ksq5G,Luthuli House,GPE,,Q6705782,https://www.wikidata.org/entity/Q6705782,"office Building in Sauer Street, Johannesburg",OpenTapioca
pNCqCUF6L,Bathabile Dlamini,PERSON,{'Bathabile Olive Dlamini'},Q4868980,https://www.wikidata.org/entity/Q4868980,South African politician,OpenTapioca
BISZJjFOz,controversial ministers,POSITION,,,,,
DBYTv9UrZ,Dudu Zuma-Sambudla,PERSON,,,,,
XBQpAS01W,PresJGZuma,PERSON,,,,,
MgXFsLLCO,Desmond Tutu,PERSON,"{'Archbisphop Desmond Tutu', 'Desmond Mpilo Tutu'}",Q43033,https://www.wikidata.org/entity/Q43033,"South African churchman, politician, archbishop, Nobel Prize winner (1931–2021)",PyWikibot
pZPujSC2x,Nobel,AWARD,,,,,
NumsKHKxZ,News24's 33 newsletters,ORG,,,,,
UonKRnE5U,February 2011,DATE,,,,,
P9V0qnFKK,party Secretary-General,POSITION,,,,,
D3c26LMOa,Khumbudzo Ntshavheni,PERSON,{'Khumbudzo Phophi Silence Ntshavheni'},Q64399456,https://www.wikidata.org/entity/Q64399456,member of the National Assembly of South Africa,OpenTapioca
gQ8ZmpYeF,Limakatso Moorosi,PERSON,,,,,
xatSlVP1q,Nulane Investment 204,ORG,,,,,
EDvyMzCT4,Deloitte Consulting,ORG,,,,,
bt0tc1r03,-general,POSITION,,,,,
XCtGidghp,Makhosi Khoza,PERSON,{'Makhosi Busisiwe Khoza'},Q37993392,https://www.wikidata.org/entity/Q37993392,South African politician,OpenTapioca
OxwVtIfUB,Dikeledi Magadzi,PERSON,,,,,
2ff348oso,Deputy Transport Minister,POSITION,,,,,
RWXeQxm3e,Stephen Grootes,PERSON,,,,,
VfMxOhq2k,Yunus Carrim,PERSON,{'Yunus Ismail Carrim'},Q16727851,https://www.wikidata.org/entity/Q16727851,South African politician,OpenTapioca
6DommUrEH,president's house,GPE,,,,,
sqp9VnsO6,Calvo Mawela,PERSON,,Q115735723,https://www.wikidata.org/entity/Q115735723,Group Chief Executive Officer - Multichoice Group Services (Pty) Ltd,OpenTapioca
9COvFy8e1,EFF deputy president,POSITION,,,,,
iOqFaeFt7,looted out of almost R2bn,EVENT,,,,,
o75jCOffj,VBS Mutual Bank,ORG,,Q60748012,https://www.wikidata.org/wiki/Q60748012,defunct South African mutual bank,OpenTapioca
srUF60Xse,Bendor,GPE,,,,,
3WL4u7Tw2,Polokwane,GPE,{'Pietersburg'},Q131662,https://www.wikidata.org/entity/Q131662,South African town,OpenTapioca
TCbjFPNwY,Mbuyiseni Ndlozi,PERSON,{'Mbuyiseni Quintin Ndlozi'},Q24234082,https://www.wikidata.org/entity/Q24234082,South African politician,OpenTapioca
fBu2GHMcw,Santaclara,ORG,,,,,
4WSx6hBaj,leader of the red berets,POSITION,,,,,
rb91NR54I,South Africa national association football team,ORG,{'Bafana Bafana'},Q170327,https://www.wikidata.org/entity/Q170327,men's national association football team representing South Africa,PyWikibot
CSul8xmEe,Tactical Response Team,ORG,,,,,
7kUjcTYDS,Billy Ramokgopa,PERSON,,,,,
TPdlgk6FN,Polani Sokombela,PERSON,,,,,
cxV1aEBwH,business executive,OCCUPATION,,,,,
UbFhXMnmm,Swissport,ORG,,,,,
ScKIdOU0z,aviation,INDUSTRY,,,,,
4vURqILvQ,Auditor-General South Africa,ORG,{'AGSA'},,,,
BoAEX5XaJ,Nkonki,ORG,,,,,
L1RR7cKYd,Scribd,ORG,{'scribd.com'},Q1467888,https://www.wikidata.org/entity/Q1467888,digital library,OpenTapioca
u9eThgthC,CityPress,ORG,,,,,
t2OcFPrEn,scandals surrounding Zuma’s nine-year rule,EVENT,,,,,
x2q2eiTw4,national election,EVENT,,,,,
WJ0Gk6NrR,Willie Mathebula,PERSON,,,,,
9Kfgs89fD,procurement,ORG,,,,,
K8XY2jfDb,goods and services,PRODUCT,,,,,
g8NhrlaUB,state-owned entities,ORG,,,,,
5Pt5wsj5r,provincial executive council,ORG,,,,,
YpO6eBTOF,director-general at SSA,POSITION,,,,,
aBpkcYx0D,[Jacob] Zuma,PERSON,,,,,
ePpJpn0vb,conflict of interest,EVENT,,,,,
nWzYZggee,[ Jacob ] Zuma,PERSON,,,,,
xqzqgmmVO,Denel,PERSON,,,,,
7eDn95PDO,Denel losses blamed on board,EVENT,,,,,
dSGxPUHYb,Thamsanqa,GPE,,,,,
amhKttH3D,Thamsanqa Msomi,PERSON,,,,,
3srqe6XMa,Mantsha's,ORG,,,,,
K4QbAeuED,Eskom's Jabu Mabuza,PERSON,,,,,
rulR7Lsh6,coal supplier,INDUSTRY,,,,,
VeOHOTpLq,EFF national spokesperson,POSITION,,,,,
tsDm1i20K,Lwanda Zingitwa,PERSON,,,,,
5ImcNAJoI,military chief of staff,POSITION,{'chief of staff'},Q707492,https://www.wikidata.org/entity/Q707492,high position in military unit,PyWikibot
NiHQQNZDi,Mantoa,PERSON,,,,,
F57t2i9ZR,heist,EVENT,,,,,
6xomibFuj,legislature,ORG,,,,,
21Sy0tcm8,police ministry,ORG,,,,,
9RdCkovGd,KZN Department of Health,ORG,,,,,
nxt8WJeCf,Willie Basson,PERSON,,,,,
zDwSunET2,Vega Gupta,PERSON,,,,,
nAdpYG5sm,Aakash Jahajgarhia,PERSON,,,,,
ipfxX3IdE,Sun City event,EVENT,,,,,
CojSa0Tvx,Zuma's snub of Zondo commission,EVENT,,,,,
u0vaIuqIr,'Course of action may cause people to die',EVENT,,,,,
O2emcDFV4,Khuthalani Khumalo,PERSON,,,,,
JnkbctAmH,SA Council of Churches,ORG,,,,,
GKV6Wqc52,Nkandla homestead,GPE,,,,,
O8NLmk5fi,ANC NEC,ORG,,,,,
dMwHzREJf,NPA boss,POSITION,,,,,
von0AJjTY,Inspector General of Intelligence,POSITION,,,,,
kpA8YnNw8,inquiry into his fitness to hold office,ORG,,,,,
5EVsevC1U,deputy director-general,POSITION,,,,,
KOkJPCm2w,KwaZulu-Natal,PERSON,,,,,
d0Q0Cju4s,national director of public prosecutions,ORG,,,,,
JWic5EXXX,Musanda,ORG,,,,,
T6iNNctiS,VIP protector,POSITION,,,,,
KTAvEMtVd,DG,POSITION,,,,,
Vl766GYCf,Clement Manyathela,PERSON,,,,,
wjmQY7vb1,Radio 702,ORG,,,,,
2lHdGIqjs,Raymond] Zondo,PERSON,,,,,
ve0HIbxjd,Qedani Mahlangu,PERSON,{'Qedani Dorothy Mahlangu'},Q28794051,https://www.wikidata.org/entity/Q28794051,South African politician,PyWikibot
FHLAX8oyT,groceries,PRODUCT,,,,,
vFJ3Uu0IJ,government official,POSITION,,,,,
zvmTuGKnA,the services firm,ORG,,,,,
LAI6ulwQL,Chris Hani,PERSON,"{'Martin Thembisile Hani', 'Martin Tembisile Hani'}",Q547988,https://www.wikidata.org/entity/Q547988,Anti-apartheid activist (1942-1993),PyWikibot
CMQw1CfXi,Janusz Walus,PERSON,,,,,
GWb7MLch5,Kgosi Mampuru,FAC,,,,,
BAJjjvQVg,Pierre de Vos,PERSON,{'Pierre Francois de Vos'},Q7192527,https://www.wikidata.org/entity/Q7192527,Constitutional law scholar,OpenTapioca
F4Yh2bjOm,Elias Matojane,PERSON,,,,,
uApd7yNyy,Maribolla Simon Mphahlele,PERSON,,,,,
TEKarHvUT,national commissioner,PERSON,,,,,
ksRDuWmRA,IT expert,OCCUPATION,,,,,
zDmBPaI0l,Department of Correctional Services,PERSON,,,,,
uaNIlphp4,Correctional services,OCCUPATION,,,,,
OyZUpe4Ct,Madipoane Mothapo,PERSON,,,,,
WHzCZX8jB,Chetali,PERSON,,,,,
MTW3ptQU3,Arti,PERSON,,,,,
C8qjqm7ba,Danny Mansell,PERSON,,,,,
34ZMUeLH4,Consilium,ORG,,,,,
08CKTkoc7,Carlos Bonifacio,PERSON,,,,,
LweuA2oHP,Specialised Commercial Crimes Court,ORG,,,,,
WsFWDga8u,Cato Manor,FAC,,,,,
ISCY6BOG3,Cato Manor case,EVENT,,,,,
iwWhXjok4,My successor,PERSON,,,,,
BsqIhXTHT,DPP,POSITION,,,,,
Kgf8DAAG6,Constitutional Court Justice,POSITION,,,,,
0od10RbyP,Biden conference,EVENT,,,,,
CLi0fqtgK,United States,PERSON,,,,,
PprhkR0oh,Paris Agreement,ORG,,,,,
IN6Sa9B4Q,United Nations Climate Change Conference,EVENT,,,,,
4UsN3Qse1,Glasgow,LOC,,,,,
KckyILe23,Leaders Summit on Climate,EVENT,,,,,
XpHxAe2ue,"Washington, D.C.",LOC,"{'US-DC', 'The District', 'Washington, DC', 'DC', 'Washington D.C.', 'Washington DC', 'Washington, District of Columbia', 'Washington', 'Washington, D.C., U.S.', 'District of Columbia', 'D.C.'}",Q61,https://www.wikidata.org/entity/Q61,capital city of the United States,PyWikibot
6ybjxMcCH,Whistleblowers for Change,PERSON,,,,,
Gw2ZaSfVm,blow the whistle,OCCUPATION,,,,,
OWUs49TkB,anti-corruption agency,PERSON,,,,,
lo1WpUIDy,fight against corruption in our country,OCCUPATION,,,,,
wGUK1H14B,United Nations Convention Against Corruption,ORG,,,,,
jsa1kqGUG,Solly Mapaila,PERSON,,,,,
ntDqbCHse,Solidarity,ORG,,,,,
BcbC0vWU3,Congress of South African Trade Unions,ORG,{'COSATU'},Q1125980,https://www.wikidata.org/entity/Q1125980,South African trade union federation,OpenTapioca
